date_key,product_key,location_key,daily_unit_sales,daily_unit_sales_kg,daily_unit_returns_kg,stock_available,stock_out_flag,delivery_time_hours,points_of_distribution,previous_year_sales,previous_year_returns,previous_year_pod,price_per_unit,revenue
20220208,2,39,1920,779.36,14,2863,0,7,151,1835,2,74,30,57600
20220115,6,8,1595,762.92,70,2392,0,10,61,1685,68,76,300,478500
20220104,2,19,1371,776.11,54,1402,1,11,67,1344,52,55,30,41130
20221215,1,32,538,283.43,34,1404,0,8,193,621,26,179,25,13450
20220729,7,56,1661,855.47,55,1261,0,5,179,1718,65,132,20,33220
20220610,5,34,1391,634.85,36,888,0,5,82,1331,22,191,100,139100
20220116,3,1,921,405.1,13,2178,0,10,114,940,9,66,60,55260
20220418,6,42,1452,787.68,29,2259,0,7,198,1523,37,119,300,435600
20221107,2,38,1438,676.17,12,1521,1,7,165,1436,6,190,30,43140
20220815,5,26,1485,612.72,38,1977,1,9,108,1409,28,61,100,148500
20220619,3,63,1709,1005.8,45,1255,0,10,175,1597,55,184,60,102540
20220203,6,17,946,444.87,76,2914,0,10,60,847,85,109,300,283800
20220908,5,52,1149,577.77,48,2711,0,6,94,1078,58,102,100,114900
20220904,5,8,674,358.31,76,1493,0,9,85,563,67,183,100,67400
20220926,3,13,1364,792.05,47,2261,1,7,194,1233,42,109,60,81840
20220521,2,18,1016,533.8,26,1327,0,6,153,983,33,152,30,30480
20221001,4,47,1618,789.29,54,2697,0,8,194,1664,41,144,70,113260
20220406,2,35,1017,478.08,46,1817,0,7,125,1014,49,96,30,30510
20220815,3,41,542,238.22,25,2115,0,9,196,618,33,158,60,32520
20220208,5,50,1192,540.21,57,1389,0,4,111,1047,56,175,100,119200
20221029,4,51,1491,730.56,14,1763,0,4,62,1484,9,149,70,104370
20220129,1,13,714,421.63,60,2219,0,11,140,691,63,190,25,17850
20221114,5,12,1037,503.83,20,1521,0,9,51,1135,7,121,100,103700
20220902,2,57,510,268.16,13,1555,0,10,59,390,20,73,30,15300
20220824,6,32,811,351.39,31,2298,0,6,68,732,40,78,300,243300
20220704,4,63,1584,936.93,44,1272,0,7,119,1594,52,111,70,110880
20220929,7,45,1981,1102.01,29,1943,0,10,162,1975,24,77,20,39620
20220824,5,8,697,328.18,20,2138,0,10,152,684,30,96,100,69700
20220827,1,19,1109,456.24,43,2252,1,6,198,1087,41,171,25,27725
20220923,4,25,1288,519.98,67,1972,0,7,58,1211,67,165,70,90160
20221225,2,11,1107,566.95,65,2704,0,4,80,1127,53,99,30,33210
20221206,4,57,1610,810.52,56,2866,0,6,178,1535,42,73,70,112700
20220306,2,23,1442,605.07,78,1836,0,5,158,1318,85,193,30,43260
20220626,1,36,556,230.92,32,1209,0,10,93,496,26,53,25,13900
20220103,7,18,522,281.82,36,1282,0,10,152,383,38,82,20,10440
20220522,7,63,534,228.07,59,2579,0,9,81,496,65,157,20,10680
20220607,7,30,1556,848.9,25,2294,1,8,160,1561,34,61,20,31120
20221120,2,9,1483,692.44,38,1993,0,9,90,1510,35,124,30,44490
20220526,3,53,1009,466.3,62,2214,1,9,60,874,48,132,60,60540
20221020,7,61,1709,969,20,2805,0,6,191,1750,27,90,20,34180
20220602,3,41,1397,754.68,29,909,0,4,107,1340,28,68,60,83820
20220712,1,39,883,518.21,77,2268,0,9,73,808,65,153,25,22075
20220314,4,3,679,327.76,47,2154,0,5,89,532,46,134,70,47530
20221101,7,39,1283,744.45,57,2076,0,7,63,1311,49,89,20,25660
20221210,6,35,1015,482.03,52,1684,0,10,183,992,43,144,300,304500
20220520,4,45,1846,1096.93,68,1047,0,7,190,1815,70,161,70,129220
20220706,4,57,856,441.73,60,1859,0,7,195,937,66,195,70,59920
20221020,5,51,879,440.57,10,2654,0,9,97,918,3,76,100,87900
20220302,3,57,761,452.43,40,968,0,10,72,642,47,74,60,45660
20220717,6,7,1221,680.84,29,1858,0,4,112,1109,32,90,300,366300
20221022,7,55,1189,555.31,39,2116,0,4,78,1249,26,65,20,23780
20221115,4,52,565,260.5,39,1620,0,11,98,489,47,62,70,39550
20221029,4,52,1375,765.39,31,2403,0,7,126,1248,29,84,70,96250
20221210,2,40,635,341.62,49,2037,0,5,122,720,53,87,30,19050
20220111,5,51,773,462,63,2810,0,4,142,679,62,173,100,77300
20220303,1,44,1423,777.15,46,2062,0,9,78,1435,34,190,25,35575
20221129,1,14,863,424.45,67,2309,0,4,84,871,69,125,25,21575
20220814,6,1,1750,900.66,59,2277,0,7,134,1749,59,77,300,525000
20220602,7,30,1203,568.88,30,1368,0,8,113,1256,19,53,20,24060
20220718,2,1,1910,884.3,70,1148,0,10,190,1829,79,99,30,57300
20220221,1,62,1658,980.28,60,2160,0,5,72,1568,53,71,25,41450
20220917,4,9,1407,842.28,18,1912,0,8,87,1271,18,113,70,98490
20220228,6,22,1339,577.26,43,1134,0,8,116,1205,43,65,300,401700
20220313,7,30,1110,603.72,44,1229,0,9,116,1111,42,84,20,22200
20220528,2,34,1056,517.59,77,2079,0,11,79,987,81,173,30,31680
20221215,6,33,1722,871.9,28,2042,1,8,144,1670,37,59,300,516600
20220304,1,41,701,322.24,14,1873,1,8,99,666,13,111,25,17525
20221106,7,34,972,438.59,38,2252,0,11,108,930,43,145,20,19440
20220831,2,15,1823,1013.26,45,2178,0,11,194,1897,39,112,30,54690
20221126,6,18,1075,591.43,11,1015,0,10,58,1021,-2,154,300,322500
20220417,7,33,1904,863.07,54,2618,0,6,75,1935,62,55,20,38080
20220814,4,62,1295,551.17,22,2588,0,10,66,1259,20,113,70,90650
20221109,2,29,1324,545.2,23,2761,0,7,180,1186,22,139,30,39720
20220806,7,59,1122,451.39,10,2067,0,9,155,1101,0,149,20,22440
20220829,7,10,1184,512.71,46,815,0,9,161,1156,37,147,20,23680
20220916,7,53,1249,646.84,79,1746,0,11,148,1209,74,197,20,24980
20220919,7,15,622,371.19,11,2431,0,4,79,718,0,189,20,12440
20220105,2,33,729,381.43,47,1975,0,11,144,683,37,194,30,21870
20220918,7,63,1800,914.23,69,1937,0,11,112,1844,79,173,20,36000
20220223,1,4,814,407.88,53,1868,0,8,83,749,58,157,25,20350
20220216,4,16,1656,737.04,49,1300,0,5,69,1521,40,141,70,115920
20220803,4,30,1979,1175.39,62,2504,0,4,186,1998,62,190,70,138530
20220626,5,8,1497,768.32,13,2559,0,7,130,1498,5,56,100,149700
20220109,4,19,862,349.56,68,2884,0,11,169,917,67,102,70,60340
20220409,1,52,800,352.53,27,2065,0,7,147,873,30,144,25,20000
20220120,4,32,570,326.01,38,2128,0,9,95,578,24,62,70,39900
20220829,6,17,1824,1029.44,56,2825,0,9,77,1752,58,143,300,547200
20220302,1,51,1748,808.77,45,1290,0,8,155,1816,32,116,25,43700
20220627,5,11,1665,976.96,74,2261,0,11,191,1620,62,147,100,166500
20221204,4,43,1707,910.07,69,1397,1,10,88,1677,55,59,70,119490
20220303,2,51,502,256.69,31,2141,0,10,156,515,30,190,30,15060
20220525,5,31,1155,636.99,50,2951,1,6,137,1163,47,175,100,115500
20220804,2,4,608,299.05,62,2942,0,5,86,538,71,104,30,18240
20220103,1,23,1047,451.8,61,2571,0,8,96,1081,60,57,25,26175
20220609,7,63,716,334.24,53,2774,0,9,53,672,49,161,20,14320
20220815,5,44,1419,718.21,64,1898,0,10,150,1406,54,166,100,141900
20220926,1,61,675,335.61,75,2411,0,4,81,768,63,79,25,16875
20220430,2,18,1922,1053.97,64,1229,0,6,158,1945,72,85,30,57660
20220330,6,30,1613,913.4,55,2795,0,11,52,1632,59,80,300,483900
20221125,4,16,820,455.41,73,1582,0,6,53,684,71,116,70,57400
20220309,2,20,1873,951.52,11,2217,1,6,163,1955,8,83,30,56190
20221223,4,9,1811,1067.41,15,1484,0,9,68,1669,3,96,70,126770
20220408,2,61,801,377.59,70,2583,0,6,71,792,74,82,30,24030
20220924,7,37,1650,906.05,53,2445,0,7,124,1552,39,154,20,33000
20220415,7,6,1810,1074.19,76,1202,0,10,134,1833,77,153,20,36200
20221119,6,51,1339,587.99,28,2258,0,9,152,1250,35,101,300,401700
20220503,7,26,1969,896.77,69,1188,0,5,85,1847,60,197,20,39380
20220129,3,23,1092,585.68,72,2512,0,7,178,951,64,85,60,65520
20220517,5,19,706,410.46,53,2015,0,11,163,785,61,66,100,70600
20220714,2,35,585,332.71,15,2717,0,11,117,579,12,126,30,17550
20220814,5,1,1355,670.16,72,2136,0,10,159,1280,75,125,100,135500
20221128,6,60,1046,572.45,25,2548,0,7,185,1001,11,67,300,313800
20220619,6,60,1925,1018.43,11,2221,0,9,105,1907,12,181,300,577500
20220109,6,24,730,363.33,76,1764,0,7,175,788,65,149,300,219000
20220209,2,40,1390,805.81,21,1453,0,9,58,1418,15,155,30,41700
20220125,3,28,644,350.79,69,2612,0,4,177,744,67,184,60,38640
20220918,4,41,1789,917.28,20,1544,0,8,62,1750,10,133,70,125230
20220814,5,51,775,347.67,17,2272,0,9,86,729,9,83,100,77500
20220504,3,1,954,410.16,62,1095,0,10,137,1012,56,151,60,57240
20220207,7,14,1194,551.62,79,2370,0,5,195,1257,72,81,20,23880
20221124,6,52,762,432.32,55,1399,0,8,135,677,44,123,300,228600
20220908,3,40,665,355.09,58,2267,0,10,157,555,51,128,60,39900
20220625,6,4,1392,820.89,74,990,0,5,71,1354,71,139,300,417600
20220331,7,16,1486,730.26,16,2699,0,4,87,1476,14,56,20,29720
20220206,7,62,1406,718.58,59,1804,0,7,99,1272,53,183,20,28120
20221112,3,18,743,311.34,75,2384,1,7,81,601,77,85,60,44580
20220625,3,49,791,346.17,75,1246,0,5,69,859,71,184,60,47460
20221011,5,38,1483,782.02,59,1258,0,8,153,1354,55,86,100,148300
20220322,4,14,800,478.17,52,2934,0,10,140,866,38,145,70,56000
20220424,1,18,1778,711.42,17,1211,0,11,51,1692,23,173,25,44450
20220209,5,24,1783,1057.48,54,1599,0,11,96,1719,63,78,100,178300
20221028,5,45,1176,561.35,47,2474,0,4,155,1147,55,98,100,117600
20220812,4,32,622,258,41,1146,0,11,130,521,48,72,70,43540
20221114,6,54,1409,698.74,75,2458,0,8,181,1477,72,91,300,422700
20221215,1,27,1683,846.92,60,1501,1,6,129,1597,67,183,25,42075
20220425,4,20,1618,655.43,46,1865,0,6,93,1664,41,182,70,113260
20220705,4,26,1380,554.11,30,2340,0,6,131,1243,23,101,70,96600
20221119,5,56,1844,1048.57,12,1807,0,7,53,1851,12,194,100,184400
20220225,5,20,789,392.44,48,2703,1,4,61,811,45,81,100,78900
20220209,1,25,614,355.54,70,2518,0,6,98,473,56,65,25,15350
20221220,1,60,1480,771.99,61,1102,0,7,69,1435,50,61,25,37000
20220209,3,25,1420,846.76,43,1603,1,10,126,1350,46,140,60,85200
20221213,6,45,614,337.2,11,2652,0,9,132,587,8,63,300,184200
20220825,5,38,1936,1121.69,59,867,0,6,63,1931,51,153,100,193600
20221016,6,45,1910,1123.67,17,2728,0,6,161,1953,3,94,300,573000
20220919,1,42,1625,758.26,59,1211,0,4,165,1620,55,60,25,40625
20220804,6,13,1154,616.81,57,2651,0,6,64,1226,57,89,300,346200
20220527,2,43,786,334.78,20,1608,1,4,85,877,8,127,30,23580
20221202,7,27,1353,555.63,57,1053,0,6,107,1373,46,83,20,27060
20220617,6,23,583,300.1,31,1456,0,8,72,601,28,59,300,174900
20220402,5,28,1810,1071.01,31,910,0,8,175,1736,36,168,100,181000
20221219,1,52,1423,584.64,36,1454,0,9,78,1333,41,76,25,35575
20220228,3,2,726,313.45,14,2890,0,8,59,693,9,138,60,43560
20220228,2,31,1655,977.85,43,1003,0,5,109,1754,50,174,30,49650
20221031,1,36,1370,798.63,56,2128,0,5,140,1336,58,127,25,34250
20220618,4,36,1511,703.03,24,1644,0,10,143,1419,25,151,70,105770
20220926,2,62,1581,837.89,22,2195,0,8,160,1466,26,138,30,47430
20221229,6,58,519,275.64,63,2442,1,9,196,439,50,129,300,155700
20220214,2,24,1963,945.33,40,2618,0,11,109,2031,26,96,30,58890
20221211,3,12,1767,1058.98,36,1057,0,6,76,1655,34,194,60,106020
20220630,2,48,1086,521.26,19,1472,1,10,184,1146,8,104,30,32580
20220619,3,57,583,329.39,52,1368,0,5,140,532,58,151,60,34980
20221222,3,46,1487,709.76,52,1089,0,8,107,1503,54,94,60,89220
20220710,3,32,1314,658,49,2821,0,11,171,1286,44,80,60,78840
20220604,5,59,864,457.95,39,1281,0,6,51,891,45,140,100,86400
20220707,4,43,823,464.43,22,1691,0,4,86,894,10,166,70,57610
20220107,7,53,764,307.88,75,2956,0,6,116,805,82,98,20,15280
20220513,6,1,755,333.84,17,2960,0,9,135,778,13,104,300,226500
20220823,1,33,1377,673.34,27,1172,0,4,97,1279,29,185,25,34425
20220214,1,2,1676,787.83,17,1850,0,8,107,1764,7,149,25,41900
20221110,5,13,1460,839.85,44,2202,0,9,53,1337,41,126,100,146000
20220906,7,56,1070,621.48,75,1331,1,4,61,951,68,116,20,21400
20220131,7,8,1576,893.46,57,2403,0,11,190,1516,53,64,20,31520
20220123,2,61,1810,785.77,66,2204,1,11,173,1854,69,77,30,54300
20220609,1,22,1559,902.19,56,2043,0,4,183,1541,66,180,25,38975
20221229,4,4,1521,636.26,42,839,0,6,88,1439,49,170,70,106470
20220607,4,43,1204,714.32,54,1118,0,7,154,1108,60,57,70,84280
20220208,7,29,1060,450.22,67,1169,1,7,148,1065,76,158,20,21200
20220323,6,62,1743,892.65,36,2720,0,8,147,1628,42,160,300,522900
20221222,7,21,1985,935.97,16,2912,0,8,105,1895,20,154,20,39700
20220915,2,39,1973,889.99,63,2552,0,7,140,2057,70,171,30,59190
20220725,1,31,1878,1029.61,61,2612,0,6,98,1798,48,76,25,46950
20220318,4,19,1810,758.93,39,1094,0,6,187,1731,38,121,70,126700
20220112,4,63,817,348.62,20,1329,1,5,60,780,28,111,70,57190
20221022,3,28,1082,575.64,13,2386,0,10,115,1168,7,88,60,64920
20220812,7,63,1123,467.79,13,855,1,5,53,1095,6,133,20,22460
20220113,6,30,903,424.06,55,1513,0,8,95,787,58,104,300,270900
20220215,3,36,1601,881.2,25,2663,1,8,169,1483,27,81,60,96060
20220604,5,63,1490,613.44,46,2996,0,8,188,1498,53,85,100,149000
20220423,4,23,834,337.06,76,2133,0,4,54,933,75,54,70,58380
20220821,3,57,1885,863.84,29,827,0,11,182,1862,24,80,60,113100
20220117,7,59,1807,852.95,18,2558,0,5,82,1817,5,169,20,36140
20221226,6,52,1921,911.23,33,2896,1,7,163,1906,36,188,300,576300
20220811,5,56,1089,584.72,44,1026,1,8,185,1142,39,175,100,108900
20221220,1,25,656,344.95,35,2352,0,9,83,610,40,131,25,16400
20220707,5,26,1239,577.7,46,1620,0,9,115,1260,37,178,100,123900
20221210,3,6,913,370.6,48,2843,0,10,89,859,55,174,60,54780
20221231,5,2,1258,665.85,78,2764,0,10,131,1345,65,196,100,125800
20220612,1,24,841,366.98,47,2959,0,7,191,718,53,71,25,21025
20221122,5,14,1822,1001.98,27,2115,0,10,56,1900,36,166,100,182200
20220315,3,58,1005,575.67,30,1673,0,11,177,964,17,152,60,60300
20220821,3,43,606,290.02,34,1604,0,7,178,654,36,162,60,36360
20220812,4,60,1200,508.55,56,2945,1,8,74,1186,66,184,70,84000
20221115,3,42,1108,490.19,14,1117,0,8,134,959,23,70,60,66480
20220301,3,61,898,377.22,32,865,0,11,81,845,20,51,60,53880
20221201,6,11,1738,727.52,38,1855,0,9,127,1596,32,71,300,521400
20220810,5,51,580,291.27,61,2930,0,8,118,518,53,76,100,58000
20220206,2,12,1176,601.23,42,1704,0,4,149,1158,48,73,30,35280
20221005,7,63,720,399.67,46,1685,0,9,79,820,49,77,20,14400
20220715,3,1,916,425.9,47,1251,0,9,116,880,44,165,60,54960
20221218,7,9,1779,849.59,23,2082,0,8,146,1651,30,193,20,35580
20220830,3,4,1858,875.87,27,977,0,8,104,1804,31,140,60,111480
20221120,4,30,838,436.16,50,1579,0,7,124,801,54,191,70,58660
20220807,6,20,832,423.62,60,2835,0,5,192,830,56,161,300,249600
20220711,6,39,505,239,26,1297,1,11,176,475,35,67,300,151500
20220117,5,50,1961,1010.21,26,2434,0,9,67,1929,23,74,100,196100
20220112,3,45,1567,711.93,21,1429,0,6,99,1469,23,85,60,94020
20220712,4,11,1290,562.66,59,2786,1,8,68,1190,51,113,70,90300
20220122,4,1,1779,1032.58,11,1824,0,6,136,1878,3,142,70,124530
20220430,4,34,1642,904.48,46,2530,0,5,55,1620,45,107,70,114940
20220729,7,46,1860,1112.76,51,2498,0,6,170,1781,49,117,20,37200
20221102,7,44,1434,612.41,25,2554,1,7,169,1524,23,75,20,28680
20220927,1,34,818,486.04,31,1218,0,8,185,786,30,175,25,20450
20220711,1,31,741,361.92,58,1416,0,10,128,598,67,177,25,18525
20220624,7,21,912,407.96,45,940,0,6,104,852,35,130,20,18240
20221012,7,18,1161,695.94,76,1057,0,8,104,1102,65,138,20,23220
20220723,7,16,1998,1082.74,26,2268,0,5,68,1971,23,116,20,39960
20220613,2,61,1706,935.51,65,833,0,4,113,1586,53,130,30,51180
20220908,1,12,821,332.04,71,967,0,11,87,792,73,68,25,20525
20220815,3,18,1397,571.45,71,1623,0,9,135,1324,81,99,60,83820
20220107,2,62,1884,868.46,49,1830,0,7,125,1735,43,133,30,56520
20220129,7,62,1234,733.78,35,1383,0,11,65,1189,31,105,20,24680
20220202,2,24,577,332.53,46,1301,0,8,180,522,34,143,30,17310
20220514,7,47,827,446.01,38,1152,1,10,72,858,34,128,20,16540
20220320,4,52,1947,922.65,23,2083,1,5,53,1964,28,191,70,136290
20220227,7,2,1558,892.53,67,2727,1,6,136,1545,58,75,20,31160
20220126,3,8,732,414.1,75,1597,0,6,188,732,78,60,60,43920
20220814,1,17,881,410.72,39,1847,1,5,133,813,35,75,25,22025
20221012,1,59,1995,1021.2,14,2542,0,10,121,2036,0,78,25,49875
20220104,6,25,1030,425,19,1112,0,7,136,1028,7,121,300,309000
20220409,1,30,1476,863.41,21,1216,1,8,65,1441,29,188,25,36900
20220208,7,21,688,359.63,20,2511,0,9,112,610,18,82,20,13760
20220928,6,47,712,349.78,11,2473,1,10,78,588,8,67,300,213600
20221012,6,18,1534,682.5,56,1703,0,5,71,1511,62,184,300,460200
20220606,7,8,1031,522,11,2508,0,10,194,912,7,172,20,20620
20220316,2,19,1557,744.67,59,1510,1,6,162,1643,51,132,30,46710
20221015,1,63,1173,535.43,16,2449,0,5,69,1119,6,185,25,29325
20220510,3,41,1368,725.47,11,1931,0,4,71,1223,3,122,60,82080
20220624,5,19,1215,560.69,32,1183,0,9,105,1143,39,96,100,121500
20220325,3,63,703,390.75,67,1919,0,10,121,559,59,176,60,42180
20220122,3,14,1416,660.8,37,2199,0,8,125,1480,43,80,60,84960
20220127,7,43,1713,707.38,15,2970,0,4,118,1663,22,56,20,34260
20220714,1,38,1395,588.46,71,1268,0,10,63,1403,77,171,25,34875
20221203,4,2,676,305.03,60,1069,1,7,141,692,48,188,70,47320
20220824,2,59,1973,1149.48,33,1306,0,7,144,1839,23,143,30,59190
20220402,7,34,1351,670.49,53,2654,0,10,194,1440,44,195,20,27020
20220121,7,18,1520,845.63,69,1056,1,10,186,1441,64,111,20,30400
20221030,4,27,1069,589.9,28,1476,0,6,196,979,37,94,70,74830
20221223,4,28,1107,450.27,10,1600,1,5,105,990,1,154,70,77490
20220325,6,62,1002,436.6,72,909,1,6,175,869,63,102,300,300600
20220919,3,47,761,374.47,55,2426,0,9,158,666,44,89,60,45660
20220527,1,31,1358,773.91,18,1209,0,7,55,1328,28,173,25,33950
20220914,5,63,947,508.32,67,1264,0,9,93,1004,74,101,100,94700
20220227,5,13,1292,597.57,48,1826,0,9,53,1257,45,63,100,129200
20220115,1,39,975,539.99,41,1707,0,5,66,965,44,153,25,24375
20220611,4,15,987,534.24,19,1314,0,4,73,1069,19,89,70,69090
20220612,5,41,801,371.89,71,1197,0,8,157,668,70,153,100,80100
20221116,5,15,1867,781.82,59,2604,0,9,180,1719,50,107,100,186700
20221008,7,46,1527,765.2,54,1586,0,11,107,1521,47,85,20,30540
20221007,3,17,907,455.1,10,816,1,7,179,760,2,187,60,54420
20220112,6,26,1996,1007.42,78,1377,0,8,121,1996,72,139,300,598800
20221001,2,21,1201,508.23,58,2679,0,5,126,1192,52,177,30,36030
20220928,7,49,1150,654.41,48,2459,1,11,65,1183,37,173,20,23000
20220727,3,24,867,358.68,69,2556,0,4,103,897,68,174,60,52020
20220127,1,15,1860,925.71,79,2367,0,4,113,1913,74,163,25,46500
20220313,2,36,906,456.86,63,1417,1,9,177,758,72,109,30,27180
20220301,1,29,755,417.6,52,1946,0,10,79,820,45,191,25,18875
20220525,1,55,755,318.02,45,2922,0,7,175,819,45,169,25,18875
20220403,6,11,1129,452.39,49,2343,0,4,56,1212,48,51,300,338700
20221105,2,15,848,460.4,21,2643,0,6,196,841,9,133,30,25440
20220108,3,28,1876,974.09,74,2774,0,4,51,1955,63,90,60,112560
20220320,7,24,1874,900.27,23,1429,0,11,59,1950,17,60,20,37480
20220127,6,11,1112,553.89,16,2134,0,8,64,967,11,53,300,333600
20220623,7,19,1899,817.44,18,2964,0,11,151,1922,24,86,20,37980
20220219,2,20,1273,655.27,60,1795,1,9,80,1223,53,108,30,38190
20220718,4,35,509,298.37,35,2870,1,7,58,403,33,196,70,35630
20221215,1,2,1854,871.8,22,2924,1,8,78,1805,24,137,25,46350
20220630,5,10,1414,772.02,48,1933,0,9,101,1353,50,84,100,141400
20220124,6,44,1465,806.68,70,904,0,5,89,1541,78,167,300,439500
20221112,2,33,568,298.06,32,2285,0,5,53,540,42,76,30,17040
20220215,6,2,1565,775.67,73,2942,0,7,108,1549,80,158,300,469500
20220115,1,60,1289,704.66,59,979,0,7,92,1285,56,53,25,32225
20220602,7,43,1152,663.92,54,1764,1,9,161,1038,50,175,20,23040
20220810,4,22,1440,790.2,63,2182,0,5,81,1479,61,79,70,100800
20220725,3,18,1629,896.67,14,2506,0,10,126,1531,15,145,60,97740
20220930,1,43,1353,628.13,15,1437,0,8,137,1254,11,100,25,33825
20220824,5,43,988,474.89,32,2924,1,6,114,896,38,67,100,98800
20221206,2,39,1175,535.57,63,1832,0,7,139,1160,64,105,30,35250
20220816,4,54,1698,959.65,11,1023,0,5,161,1645,8,189,70,118860
20220109,2,43,1613,684.57,62,1307,1,11,123,1571,50,111,30,48390
20220615,7,4,645,286.22,70,2037,1,10,182,561,65,192,20,12900
20221115,5,34,771,389.39,34,2223,0,10,131,770,32,73,100,77100
20220802,6,42,640,360.28,45,2597,0,9,79,631,36,57,300,192000
20220427,1,49,1961,967.88,13,2079,1,10,149,1933,2,64,25,49025
20221210,7,47,1981,1127.33,59,2608,0,11,140,1903,65,98,20,39620
20220313,6,12,1266,671.79,30,1387,1,4,133,1233,23,158,300,379800
20220305,1,40,924,482.5,25,1102,0,5,94,983,16,120,25,23100
20220724,1,50,1068,589.65,37,2547,0,5,63,973,33,194,25,26700
20220728,2,23,1606,823.35,18,2134,0,11,147,1560,24,181,30,48180
20220313,1,47,792,353.13,41,1246,0,7,107,797,31,53,25,19800
20221004,1,17,1084,439.11,55,1248,0,7,157,1083,53,65,25,27100
20221001,2,52,1633,934.27,41,1597,0,7,116,1515,38,92,30,48990
20221116,5,20,728,380.69,69,2960,0,6,69,683,75,55,100,72800
20221204,5,14,1863,1075.88,38,1856,0,11,169,1796,24,182,100,186300
20220405,3,42,933,377.95,75,854,0,6,142,795,63,103,60,55980
20220615,6,56,1270,760.43,65,2832,0,5,90,1255,64,139,300,381000
20220201,1,50,1300,700.86,65,2200,0,9,152,1365,55,133,25,32500
20220111,3,41,1549,769.19,10,1814,0,10,132,1449,18,181,60,92940
20221028,3,60,992,575.35,79,1609,0,8,150,924,67,90,60,59520
20220805,3,26,1378,751.73,38,1949,0,4,91,1465,31,82,60,82680
20221016,7,36,1641,937.42,26,2374,0,10,149,1498,32,150,20,32820
20220412,4,59,819,475.95,17,2417,0,5,65,906,11,109,70,57330
20220924,1,54,1238,724.46,54,901,0,6,72,1263,40,113,25,30950
20220802,5,47,1680,903.79,15,1198,0,7,184,1746,22,170,100,168000
20220628,4,43,1922,1062.17,11,2686,0,4,124,1830,7,132,70,134540
20220329,5,52,1247,737.39,51,1493,0,4,87,1236,55,192,100,124700
20220210,7,21,874,519.92,17,2508,0,11,171,834,24,133,20,17480
20220317,3,27,1373,814.89,34,2119,0,8,134,1448,29,89,60,82380
20220215,4,42,1619,667.39,17,1924,1,11,122,1599,18,188,70,113330
20220609,5,48,534,221.04,17,2129,0,8,60,536,11,104,100,53400
20220321,1,50,1038,557.77,69,2797,0,5,132,1097,75,156,25,25950
20221106,3,62,1807,799.98,14,1092,1,7,133,1753,4,109,60,108420
20220327,5,6,826,462.14,40,2930,0,6,190,733,29,176,100,82600
20220402,7,13,1310,612.02,72,2005,0,8,192,1208,65,181,20,26200
20220528,7,50,971,415.79,15,2369,0,8,186,904,14,144,20,19420
20220610,5,59,686,280.4,34,1108,0,6,68,721,43,50,100,68600
20220721,5,48,810,376.6,24,1027,0,5,195,766,26,121,100,81000
20220830,3,27,1877,1076.49,53,1543,0,9,101,1937,44,80,60,112620
20221219,5,49,909,443.36,60,2028,1,10,70,969,60,71,100,90900
20220102,2,39,1800,922.94,23,2923,0,5,62,1794,33,134,30,54000
20220813,2,22,1685,811.59,10,1015,0,7,112,1704,7,90,30,50550
20221016,5,1,502,231.14,68,2695,0,11,125,358,70,57,100,50200
20220821,3,34,1348,716.93,54,1817,0,6,136,1354,58,163,60,80880
20220318,1,41,1285,725.51,11,2957,0,11,90,1187,3,130,25,32125
20220426,2,46,1389,774.76,31,1225,0,6,83,1417,29,181,30,41670
20220603,4,19,1263,604.79,20,2972,0,8,117,1158,19,108,70,88410
20220413,7,34,1269,673.06,17,2048,0,9,171,1152,17,124,20,25380
20220713,4,16,736,337.92,46,2568,0,11,132,662,40,64,70,51520
20220615,1,4,868,395.05,68,2776,0,6,136,820,61,161,25,21700
20221225,7,14,1153,489.96,58,1421,0,4,81,1183,59,187,20,23060
20220331,3,50,854,471.34,49,1917,0,9,191,902,44,177,60,51240
20220623,4,62,1735,939.96,32,1462,0,7,65,1682,37,86,70,121450
20220502,2,24,660,271.13,55,1150,0,6,63,658,62,79,30,19800
20220523,3,41,815,332.4,45,1433,0,5,151,903,35,176,60,48900
20220416,6,63,1059,608.91,70,2338,0,5,133,1041,71,197,300,317700
20221101,6,12,1820,759.98,29,1352,0,7,106,1838,30,182,300,546000
20221226,3,17,956,548.64,24,878,0,7,180,812,22,115,60,57360
20221113,6,23,1238,505.86,31,1972,1,10,150,1303,39,126,300,371400
20220503,2,46,988,531.29,38,2548,0,5,158,1075,44,73,30,29640
20220109,1,33,996,470.32,15,1564,0,10,80,940,9,180,25,24900
20220919,5,15,1709,722.84,15,2317,1,8,167,1744,10,164,100,170900
20220314,1,32,786,325.25,52,2156,1,4,118,641,49,124,25,19650
20221225,4,55,1941,1059.31,34,1855,0,9,98,1847,32,138,70,135870
20220811,5,45,1605,887.96,48,1072,1,5,181,1505,38,92,100,160500
20220210,1,47,639,371.6,77,2839,1,5,132,662,83,187,25,15975
20220723,5,13,1284,743.34,30,1460,0,6,175,1181,23,148,100,128400
20220921,1,57,1794,811.51,54,1853,0,8,170,1864,41,66,25,44850
20221124,2,46,1220,656.72,33,2970,0,10,180,1162,24,106,30,36600
20220627,5,3,541,309.78,65,2500,0,5,60,460,66,164,100,54100
20221214,1,36,586,342.08,46,2308,0,7,192,686,46,77,25,14650
20221114,5,40,1061,594.21,37,1096,0,9,107,1123,23,74,100,106100
20220325,4,46,1839,780.8,56,2234,0,4,91,1888,58,97,70,128730
